,created_at,source,original_text,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place
1973,2021-06-18 20:53:46+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Ex-British and Irish Lions captain Sam Warburton says the lack of Test matches played by South Africa during the coronavirus pandemic can give the tourists the edge in the summer.

📹https://t.co/9IFHWDCqb8 https://t.co/gClVWL26wo",0.0,0.0,en,3,3.0,dghdavies,703,260,,,,South East England 
1974,2021-06-18 20:53:54+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","🇩🇪Minister Müller visits Institute Pasteur at #Senegal 🇸🇳: “Only 35 mio. people in #Africa have the first vaccination. #COVID19 won't be gone in a few months. A tenfold increase is necessary. We urgently need african #vaccines. @PasteurDakar has the prerequisites!"" @gavi @WHO https://t.co/XhQ9yB8oX5",0.009999999999999998,0.4866666666666667,en,4,4.0,Matthias_Rompel,1354,1463,,,,"Frankfurt on the Main, Germany"
1975,2021-06-18 20:53:57+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vaccines donated next year will be ‘too late for those who are dying today’ said @WHO chief @DrTedros at the latest #COVID19 press conference in @UNGeneva

https://t.co/g54477bbUO",0.06666666666666667,0.5,en,17,7.0,MuazAbdushakur,153,1272,,,,Ethiopia
1976,2021-06-18 20:54:17+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","📰New research: Vulnerable groups in West Africa during #COVID19 (a media analysis)

Countries with experience of #Ebola were more likely to protect vulnerable populations, especially incarcerated people

🔓🔗 https://t.co/YqMZ2qHDCQ https://t.co/SBxk4Ou8Il",-0.1,0.7,en,13,8.0,JanineZeeuw,22,104,,,,
1977,2021-06-18 20:54:19+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",What we saw unfolding in india has now begun ravaging Uganda. And this will continue until vaccines are equitably available! I am struggling to make sense of the world these days. We learned a lot with India’s 2nd wave - those lessons should be broadly applicable. @IndiaCOVIDSOS,0.1875,0.23750000000000002,en,100,44.0,bloodymary_85,4911,492,,,,Cambrils / Barcelona 
1978,2021-06-18 20:55:50+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,0,1.0,melolit,36,223,,,,Joho & Pitori
1979,2021-06-18 20:55:50+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,,0,,Frostbite___,5179,998,,,,Tom Hiddleston’s Bed
1980,2021-06-18 20:55:50+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,,0,,iskandrah,22597,8311,False,,,🇵🇸
1981,2021-06-18 20:55:55+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,198,124.0,lubabakhalid,881,1210,False,,,"Croydon, London"
1982,2021-06-18 20:56:08+00:00,"<a href=""https://twitter.com/CaronaUpdates"" rel=""nofollow"">Carona Updates</a>","This means that some Hamilton residents can get earlier access to second doses of the mRNA vaccines

#HamOnt #Hamilton #COVID19 #DeltaVariant @cityofhamilton 

https://t.co/fvtUoEiVGe",0.0,0.25,en,2,2.0,Corona_SSYT,1847,1,,,,
1983,2021-06-18 20:56:14+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,,0,,afahour,12584,464,False,,,"Melbourne, Victoria"
1984,2021-06-18 20:56:52+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dr Moeti is head of WHO in Africa, and one of the best public health experts and leaders I know. Hers is a desperate request for vaccines to Africa. We plead with Germany and the UK to lift patent restrictions and urgently transfer technology to enable production in Africa.",0.13333333333333333,0.45555555555555555,en,416,204.0,LinuxLucy,542,263,,,,Mostly Manchester
1985,2021-06-18 20:56:56+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,,0,,melolit,36,223,,,,Joho & Pitori
1986,2021-06-18 20:56:57+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","We had the money for oxygen plants, but the Kutesa-Museveni axis got involved. We can afford to pay health workers &amp; PPEs but the funds are stolen year in, year out like  Jack Ma's PPE.
We are extravagant; SUVs, treatment abroad, patronage like the 100 presidential advisors.",0.0,0.0,en,15,7.0,Rutooza,670,875,,,,"Toronto, Canada"
1987,2021-06-18 20:56:59+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,,0,,party_nota,75,166,,,,
1988,2021-06-18 20:57:02+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,,0,,PuneUpdater,88,0,,,,
1989,2021-06-18 20:57:02+00:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">Vaccine finder</a>",,0.0,0.0,,0,,PuneUpdater,88,0,,,,
1990,2021-06-18 20:57:17+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,,0,,tmarshall_444,3128,4355,,,,
1991,2021-06-18 20:57:23+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,,0,,Adinoadonai,383,136,,,,los angeles
1992,2021-06-18 20:57:31+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Israel will deliver more than a million doses of #COVID19 vaccines to the Palestinian Authority to help it fight the corona pandemic.

The 1st delivery, consisting of 100,000 vaccines, was transfered to the PA friday afternoon through Bitunia crossing.
https://t.co/7M3lWWr1J9",0.5,0.5,en,456,186.0,AhsanNa37951368,212,2443,,,,
1993,2021-06-18 20:57:32+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Yet another amazingly qualified and courageous doctor, Roger Hodkinson, speaks out against the crazy government policy responses to COVID.  I have condensed his 45 minutes on The Hirewire to 6 Twitter size edits, starting with an overview of interventions and vaccines. https://t.co/WcVq32s9WD",3.700743415417188e-17,0.6333333333333334,en,575,379.0,johnskillman,63,802,,,,"Frome, England"
1994,2021-06-18 20:57:33+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Israel will deliver more than a million doses of #COVID19 vaccines to the Palestinian Authority to help it fight the corona pandemic.

The 1st delivery, consisting of 100,000 vaccines, was transfered to the PA friday afternoon through Bitunia crossing.
https://t.co/7M3lWWr1J9",0.5,0.5,en,456,187.0,QbanKendy,1661,223,,,,NEW YORK USA
1995,2021-06-18 20:57:33+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,41,20.0,melolit,36,223,,,,Joho & Pitori
1996,2021-06-18 20:57:53+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,,0,,ONEAftershocks,342,776,,,,
1997,2021-06-18 20:58:13+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,76,18.0,Golden_X_Rose,123,198,,,,"Pretoria, South Africa"
1998,2021-06-18 20:58:20+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","This can be a bit misleading I'd think. The stats I've seen are 2Mill with ""at least 1 dose"" and almost ½ a Million are fully vaccinated. #VaccineRolloutSA",-0.3,0.4,en,0,1.0,melolit,36,223,,,,Joho & Pitori
1999,2021-06-18 20:58:21+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Good thread here on Delta. I share his frustration with the delayed response. 

And didn’t realize there was such a drop in effectiveness of vaccines against Delta in older populations.",0.28888888888888886,0.4777777777777778,en,5,2.0,crutis2dot0,30,246,,,,
2000,2021-06-18 20:58:44+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,5,6.0,melolit,36,223,,,,Joho & Pitori
2001,2021-06-18 20:58:49+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,,0,,quigonusa2,79,142,False,,,
2002,2021-06-18 20:58:50+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@IanAbNe @21WIRE @British_Airways @kmacbean123 If those pilots were recently vaccinated with not sufficiently tested experimental Covid19 vaccines it is every passenger's business!
What if the two pilots of a plane become unwell or get a stroke while flying?",0.0625,0.325,en,16,3.0,Fifi_Borgia,5768,5918,,,,Tonic water + zinc + vit D & C
2003,2021-06-18 20:59:01+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Israel will deliver more than a million doses of #COVID19 vaccines to the Palestinian Authority to help it fight the corona pandemic.

The 1st delivery, consisting of 100,000 vaccines, was transfered to the PA friday afternoon through Bitunia crossing.
https://t.co/7M3lWWr1J9",0.5,0.5,en,458,188.0,JugglingJelly,1091,920,,,,UK
2004,2021-06-18 20:59:03+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","**BIG NEWS**: Up to 25,800 may have been killed by the COVID vaccine.  I bet that this is a lower bound on the number killed by the ""safe and effective"" vaccines. Why isn't anyone at the CDC or FDA warning the American public of the danger in the meantime??https://t.co/105gLDEAmQ",0.09999999999999999,0.2095238095238095,en,795,450.0,Dan43536780,7,135,,,,
2005,2021-06-18 20:59:05+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,199,125.0,1ayBaja,147,571,False,,,London UK
2006,2021-06-18 20:59:14+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,0.0,0.0,en,199,126.0,cuntext,1226,984,False,,,mtl via pacific ocean
2007,2021-06-18 20:59:35+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","11) But is it just a SinoVac issue though? Unclear, in a Calgary 🇨🇦 hospital, or the 6 #DeltaVariant infected healthcare workers, 5 were fully vaccinated with 2 doses of mRNA vaccines too. That sparked infection across different units of the hospital. Delta is a problem. https://t.co/AF4BITFvgH",0.0,0.6,en,121,64.0,clhvelo,526,1939,,,,
2008,2021-06-18 20:59:49+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","How do we know #COVID19 vaccines are safe?

CDC &amp; @US_FDA have safety monitoring systems to make sure every vaccine is as safe as possible. One system, VAERS, records adverse events from patients and doctors and can signal a potential safety issue. More: https://t.co/xSe61xdKcE. https://t.co/MEreGYnKPK",0.3333333333333333,0.7314814814814815,en,89,49.0,akramnaji9,51,1944,,,,
2009,2021-06-18 20:59:53+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","175,200 doses of Astrazeneca #COVID19 vaccine have arrived via @KLM. Many thanks to the @FrenchEmbassyUg for the dose sharing. 

🎥 @ainbyoo 

https://t.co/WpQgpxxIVI",0.35,0.35,en,43,16.0,RobertM06666153,580,5009,,,,"Marion, SC"
2010,2021-06-18 21:00:00+00:00,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",,0.0,0.0,,0,,Bhekisisa_MG,18188,822,False,,,Johannesburg
2011,2021-06-18 21:00:02+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","You can get a #COVID19 vaccine and other vaccines, including flu and shingles, at the same visit. You no longer need to wait 14 days between vaccines. Side effects are the same if vaccines are given alone or together. 
 
More about vaccine timing: https://t.co/BV3mN5XdLe. https://t.co/RWrRzhKdEg",0.09375,0.28125,en,157,101.0,akramnaji9,50,1945,,,,
2012,2021-06-18 21:00:15+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,199,127.0,acemaayers,1518,449,False,,,
2013,2021-06-18 21:00:16+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",13) Similar #DeltaVariant worries from a 🇨🇦 hospital— ➡️Outbreak even w/ 2 dose of mRNA vaccines—16 patients &amp; 6 HCWS #DeltaVariant positive. 6/16 patients &amp; 5/6 HCWs had received 2 doses of #COVID19 vaccine. A 2x vaccinated 80-year old also died. https://t.co/Y4GubHLMYF,0.10909090909090909,0.38181818181818183,en,173,71.0,clhvelo,526,1939,,,,
2014,2021-06-18 21:00:22+00:00,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>",,0.0,0.0,,0,,PutnamHealthNY,1739,1104,False,,,"Brewster, NY"
2015,2021-06-18 21:00:32+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,,0,,LaylaBe4,1608,2377,,,,"Washington, DC"
2016,2021-06-18 21:00:44+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dr Moeti is head of WHO in Africa, and one of the best public health experts and leaders I know. Hers is a desperate request for vaccines to Africa. We plead with Germany and the UK to lift patent restrictions and urgently transfer technology to enable production in Africa.",0.13333333333333333,0.45555555555555555,en,418,205.0,PeteLyons72,513,1632,,,,Sale
2017,2021-06-18 21:00:44+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Millions of people, including pregnant people, have safely received #COVID19 vaccines. Pregnant people are more likely to get severely ill from COVID-19, &amp; pregnant people with COVID-19 are more likely to have preterm births &amp; other complications. More: https://t.co/pBVlI6STf8. https://t.co/GQAsNa51M4",0.2159090909090909,0.625,en,155,88.0,akramnaji9,50,1945,,,,
2018,2021-06-18 21:00:48+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Important public health note - Chris Paul is vaccinated....And STILL tested positive for #COVID19  - Keep your masks on folks, vaccines don't mean you're in the clear just yet https://t.co/c1TxZiv7DO",0.08295454545454548,0.5365909090909091,en,986,287.0,aquariusmum62,78,21,,,,
2019,2021-06-18 21:01:00+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","I’m pleased to welcome the #WeCanDoThis bus to Atlanta today! Remember, there are 3 easy ways to find a #COVID19 vaccine near you:  
🔍 Search https://t.co/d2PDWIps8o  
📱Text your ZIP code to 438829  
📞 Call 1-800-232-0233 https://t.co/AMmcMmCtiP",0.5083333333333333,0.7833333333333333,en,831,276.0,mysterybookss,741,1566,,,,
2020,2021-06-18 21:01:06+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,0.0,0.0,en,45,8.0,GiulianaDaniel2,2099,2225,,,,"Milano, Lombardia"
2021,2021-06-18 21:01:16+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","🚨Africa is ""in the midst of a full-blown third wave"" of coronavirus, the head of @WHOAFRO has warned

Cases have risen across the continent by more than 20% and deaths have also risen by 15% in the last week

@jriggers reports ~ 🧵
https://t.co/CRDhqPHFWM",0.16666666666666666,0.18888888888888888,en,585,650.0,foggybottomgal,8184,8999,,,,"Cherokee National Forest,TN/NC"
2022,2021-06-18 21:01:21+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","🚨Africa is ""in the midst of a full-blown third wave"" of coronavirus, the head of @WHOAFRO has warned

Cases have risen across the continent by more than 20% and deaths have also risen by 15% in the last week

@jriggers reports ~ 🧵
https://t.co/CRDhqPHFWM",0.16666666666666666,0.18888888888888888,en,585,651.0,lunaticmars,816,675,,,,CA✈️NJ
2023,2021-06-18 21:01:28+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#COVID19 vaccines are effective but it typically takes 2 weeks for your body to build protection after vaccination. 

This means people can get COVID-19 if they are exposed just before or after they’re vaccinated. 

More: https://t.co/2D9mqWljgK. https://t.co/IfGG0KhPZQ",0.3111111111111111,0.6,en,202,120.0,akramnaji9,50,1947,,,,
2024,2021-06-18 21:01:31+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,0.0,0.0,,0,,travelingcooki1,205,225,False,,,Perth
2025,2021-06-18 21:01:46+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Real-world data on mRNA #COVID19 vaccines show two doses offer better protection than one. Follow up for your second dose to get the most benefit. Learn more: https://t.co/mcYekFn2OH. https://t.co/HvCVDOes96,0.375,0.375,en,146,73.0,akramnaji9,50,1947,,,,
